review_id,score,comment,reviewer_id,reviewee_id,l_id,create_at,is_deleted
267,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7622,7158,484,2025-11-27 00:08,False
268,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3554,1361,383,2025-11-27 00:15,False
269,5,物品狀況很好，使用起來很方便，謝謝出借！,1361,3554,383,2025-11-27 00:58,False
270,3,物主回覆很快，取還都很順利，物品也完全符合需求。,1470,6995,1080,2025-11-27 01:39,False
271,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7963,8805,277,2025-11-27 01:52,False
272,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3401,6649,113,2025-11-27 01:57,False
273,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3955,4746,612,2025-11-27 02:21,False
274,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8810,7763,1051,2025-11-27 02:43,False
275,5,物主回覆很快，取還都很順利，物品也完全符合需求。,469,6014,551,2025-11-27 03:10,False
276,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,831,4276,481,2025-11-27 04:58,False
277,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1501,3915,478,2025-11-27 05:18,False
278,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7468,285,963,2025-11-27 05:31,False
279,4,物品狀況很好，使用起來很方便，謝謝出借！,7763,8810,1051,2025-11-27 05:35,False
280,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1172,7550,111,2025-11-27 06:03,False
281,5,物品狀況很好，使用起來很方便，謝謝出借！,8805,7963,277,2025-11-27 06:20,False
282,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4276,831,481,2025-11-27 06:25,False
283,5,物品狀況很好，使用起來很方便，謝謝出借！,7235,3830,830,2025-11-27 06:28,False
284,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,285,7468,963,2025-11-27 06:37,False
285,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,907,1002,467,2025-11-27 07:10,False
286,4,物主回覆很快，取還都很順利，物品也完全符合需求。,1002,907,467,2025-11-27 07:28,False
287,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5946,3200,41,2025-11-27 07:44,False
288,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5326,7728,287,2025-11-27 08:50,False
289,4,物品狀況很好，使用起來很方便，謝謝出借！,3462,8114,994,2025-11-27 09:00,False
290,5,物品狀況很好，使用起來很方便，謝謝出借！,6904,7625,1114,2025-11-27 09:07,False
291,4,物品狀況很好，使用起來很方便，謝謝出借！,7550,1172,111,2025-11-27 09:21,False
292,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7625,6904,1114,2025-11-27 09:31,False
293,2,物品狀況很好，使用起來很方便，謝謝出借！,7355,531,303,2025-11-27 10:02,False
294,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2435,3304,787,2025-11-27 10:34,False
295,4,物品狀況很好，使用起來很方便，謝謝出借！,6067,2492,403,2025-11-27 10:35,False
296,4,物品狀況很好，使用起來很方便，謝謝出借！,3304,2435,787,2025-11-27 10:36,False
297,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3830,7235,830,2025-11-27 10:55,False
298,4,物品狀況很好，使用起來很方便，謝謝出借！,1000,4813,459,2025-11-27 11:21,False
299,5,物品狀況很好，使用起來很方便，謝謝出借！,3568,6480,1206,2025-11-27 11:33,False
300,5,物主回覆很快，取還都很順利，物品也完全符合需求。,5216,6914,203,2025-11-27 11:43,False
301,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,650,8760,1010,2025-11-27 11:47,False
302,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2492,6067,403,2025-11-27 12:10,False
303,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6914,5216,203,2025-11-27 12:19,False
304,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1563,9225,1158,2025-11-27 12:30,False
305,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4813,1000,459,2025-11-27 12:33,False
306,4,物品狀況很好，使用起來很方便，謝謝出借！,4265,1511,572,2025-11-27 12:59,False
307,4,物品狀況很好，使用起來很方便，謝謝出借！,3915,1501,478,2025-11-27 13:01,False
308,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,531,7355,303,2025-11-27 13:13,False
309,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2989,3277,294,2025-11-27 13:44,False
310,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3541,2756,323,2025-11-27 13:46,False
311,5,物品狀況很好，使用起來很方便，謝謝出借！,4252,9155,704,2025-11-27 13:50,False
312,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7550,9104,73,2025-11-27 13:56,False
313,4,物品狀況很好，使用起來很方便，謝謝出借！,9919,7893,1032,2025-11-27 14:11,False
314,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8861,3415,735,2025-11-27 14:43,False
315,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7893,9919,1032,2025-11-27 15:00,False
316,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8114,3462,994,2025-11-27 15:01,False
317,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8760,650,1010,2025-11-27 15:47,False
318,4,物主回覆很快，取還都很順利，物品也完全符合需求。,192,5555,14,2025-11-27 15:59,False
319,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4507,2488,684,2025-11-27 16:04,False
320,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1511,4265,572,2025-11-27 16:46,False
321,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5555,192,14,2025-11-27 17:03,False
322,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9104,7550,73,2025-11-27 17:10,False
323,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3277,2989,294,2025-11-27 17:47,False
324,4,物主回覆很快，取還都很順利，物品也完全符合需求。,1256,1822,215,2025-11-27 17:56,False
325,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7728,5326,287,2025-11-27 18:11,False
326,4,物主回覆很快，取還都很順利，物品也完全符合需求。,6822,1344,993,2025-11-27 18:52,False
327,4,物主回覆很快，取還都很順利，物品也完全符合需求。,4344,118,1004,2025-11-27 18:59,False
328,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9135,9673,556,2025-11-27 19:10,False
329,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2756,3541,323,2025-11-27 19:28,False
330,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6909,4632,1007,2025-11-27 19:29,False
331,4,物主回覆很快，取還都很順利，物品也完全符合需求。,2488,4507,684,2025-11-27 19:30,False
332,4,物品狀況很好，使用起來很方便，謝謝出借！,574,490,1296,2025-11-27 19:31,False
333,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6480,3568,1206,2025-11-27 19:50,False
334,5,物品狀況很好，使用起來很方便，謝謝出借！,7963,5075,1214,2025-11-27 20:15,False
335,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5075,7963,1214,2025-11-27 20:24,False
336,5,物品狀況很好，使用起來很方便，謝謝出借！,5727,7542,201,2025-11-27 20:46,False
337,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8649,1768,677,2025-11-27 20:52,False
338,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3415,8861,735,2025-11-27 21:14,False
339,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1344,6822,993,2025-11-27 21:43,False
340,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9155,4252,704,2025-11-27 21:47,False
341,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9333,5357,706,2025-11-27 22:04,False
342,4,物品狀況很好，使用起來很方便，謝謝出借！,9225,1563,1158,2025-11-27 22:10,False
343,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,118,4344,1004,2025-11-27 22:26,False
344,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,583,6212,510,2025-11-27 22:49,False
345,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9673,9135,556,2025-11-27 22:59,False
346,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1822,1256,215,2025-11-27 23:10,False
347,4,物主回覆很快，取還都很順利，物品也完全符合需求。,5357,9333,706,2025-11-27 23:24,False
348,5,物品狀況很好，使用起來很方便，謝謝出借！,4632,6909,1007,2025-11-27 23:38,False
349,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3728,2023,1,2025-11-28 00:12,False
350,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1391,5512,847,2025-11-28 00:44,False
351,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1768,8649,677,2025-11-28 00:47,False
352,4,物品狀況很好，使用起來很方便，謝謝出借！,774,444,234,2025-11-28 01:49,False
353,5,物主回覆很快，取還都很順利，物品也完全符合需求。,634,8522,984,2025-11-28 01:54,False
354,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1399,5605,413,2025-11-28 02:01,False
355,4,物品狀況很好，使用起來很方便，謝謝出借！,314,4781,1093,2025-11-28 02:21,False
356,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2023,3728,1,2025-11-28 02:23,False
357,5,物主回覆很快，取還都很順利，物品也完全符合需求。,5797,9235,865,2025-11-28 02:30,False
358,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,490,574,1296,2025-11-28 02:34,False
359,4,物品狀況很好，使用起來很方便，謝謝出借！,935,9059,1235,2025-11-28 02:55,False
360,5,物主回覆很快，取還都很順利，物品也完全符合需求。,8222,5547,923,2025-11-28 03:34,False
361,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6080,270,1193,2025-11-28 03:46,False
362,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2056,7169,690,2025-11-28 04:15,False
363,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6212,583,510,2025-11-28 04:31,False
364,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9906,3539,591,2025-11-28 04:58,False
365,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5547,8222,923,2025-11-28 05:24,False
366,4,物主回覆很快，取還都很順利，物品也完全符合需求。,270,6080,1193,2025-11-28 05:39,False
367,4,物品狀況很好，使用起來很方便，謝謝出借！,4529,7126,330,2025-11-28 06:36,False
368,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3176,2775,163,2025-11-28 06:36,False
369,2,物主回覆很快，取還都很順利，物品也完全符合需求。,5512,1391,847,2025-11-28 06:37,False
370,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7542,5727,201,2025-11-28 06:52,False
371,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7126,4529,330,2025-11-28 06:58,False
372,4,物品狀況很好，使用起來很方便，謝謝出借！,4646,8222,415,2025-11-28 07:39,False
373,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,444,774,234,2025-11-28 07:42,False
374,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9059,935,1235,2025-11-28 08:22,False
375,2,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8222,4646,415,2025-11-28 08:26,False
376,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5605,1399,413,2025-11-28 08:26,False
377,5,物品狀況很好，使用起來很方便，謝謝出借！,5797,5043,716,2025-11-28 08:31,False
378,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5043,5797,716,2025-11-28 08:33,False
379,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8522,634,984,2025-11-28 09:47,False
380,4,物品狀況很好，使用起來很方便，謝謝出借！,8943,8919,603,2025-11-28 09:52,False
381,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7169,2056,690,2025-11-28 10:35,False
382,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,602,3200,40,2025-11-28 10:37,False
383,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4781,314,1093,2025-11-28 10:37,False
384,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3539,9906,591,2025-11-28 10:48,False
385,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1122,8384,482,2025-11-28 10:51,False
386,4,物品狀況很好，使用起來很方便，謝謝出借！,2373,2513,937,2025-11-28 10:59,False
387,5,物品狀況很好，使用起來很方便，謝謝出借！,8384,1122,482,2025-11-28 11:03,False
388,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9235,5797,865,2025-11-28 11:05,False
389,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5836,1205,1076,2025-11-28 11:21,False
390,5,物品狀況很好，使用起來很方便，謝謝出借！,6353,5788,245,2025-11-28 11:41,False
391,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3200,602,40,2025-11-28 12:09,False
392,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3360,9009,803,2025-11-28 12:25,False
393,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6464,8718,592,2025-11-28 12:25,False
394,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1725,9819,778,2025-11-28 13:06,False
395,5,物品狀況很好，使用起來很方便，謝謝出借！,2421,5722,1483,2025-11-28 13:09,False
396,5,物品狀況很好，使用起來很方便，謝謝出借！,9819,1725,778,2025-11-28 13:44,False
397,4,物主回覆很快，取還都很順利，物品也完全符合需求。,469,2095,635,2025-11-28 13:47,False
